favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
1350,Twitter Web Client,Here’s why having a former secretary of state in the Oval Office would be a smart move: https://t.co/pckEqNbZ28,,False,Sun Dec 20 20:02:29 +0000 2015,575,678666803661418498
1067,TweetDeck,Spotted on Instagram: The first #Hillary2016 Pride stickers are arriving! http://t.co/o4jC01dicR,,False,Tue Jun 09 12:30:55 +0000 2015,373,608249918076157952
2636,TweetDeck,"Thankful for @Pontifex's visit to the border and call for immigration reform. We need to keep families together, not break them apart.",,False,Thu Feb 18 02:31:11 +0000 2016,1456,700145508657074177
25417,Media Studio,"If Trump stands by what he said about women as “locker room talk,” he's clearly not sorry. https://t.co/Uhw4795mA9",,False,Mon Oct 10 12:24:16 +0000 2016,11788,785455909883568128
1220,TweetDeck,"Granite Staters, today's your day. RT this to remind everyone voting today why we need Hillary in the White House. https://t.co/O7ian6LdnR",,False,Tue Feb 09 15:01:05 +0000 2016,1029,697072732547076096
1522,Twitter Web Client,"""We need to build the economy of tomorrow, not yesterday.""",,False,Tue Apr 14 20:37:59 +0000 2015,800,588078770868908032
1887,Twitter Web Client,167 years ago: The Seneca Falls Convention paved the way for women's equality. It's up to us to make it a reality for all. -H,,False,Sun Jul 19 15:25:18 +0000 2015,1013,622789315647684608
716,Twitter for iPhone,Watch what happened when our youngest volunteer got to work at campaign HQ. https://t.co/mQ2djgpa9p,,False,Tue Jan 05 13:57:42 +0000 2016,287,684373208754184193
16067,Twitter Web Client,"""You would think there is almost, like, something wrong."" —Donald Trump on Mitt Romney failing to release his tax r… https://t.co/VzUQByCN2A",,False,Thu Sep 22 00:37:57 +0000 2016,9952,778755177310486528
1408,Twitter Web Client,"We can’t afford another major ground war in the Middle East—that's exactly what ISIS wants.
https://t.co/FrgWoJeJPS",,False,Wed Dec 16 13:39:12 +0000 2015,828,677120793835278336
3326,Twitter Web Client,"Every survivor of sexual assault deserves to be heard, believed, and supported. https://t.co/mkD69RHeBL",,False,Mon Nov 23 01:09:16 +0000 2015,2194,668597149291184128
15770,TweetDeck,"This election will have record turnout, because voters see through Trump’s shameful attempts to undermine it just w… https://t.co/sz67JPKzjx",,False,Sat Oct 15 19:10:48 +0000 2016,5629,787370154065879040
7643,TweetDeck,“It’s not just about women—[Trump] never apologizes or says he’s sorry for anything.” —Hillary #DebateNight https://t.co/b1FuQDuBrO,,False,Thu Oct 20 02:09:01 +0000 2016,2646,788924955744407552
1214,TweetDeck,Tell @SenateMajLdr to bring a vote on the #ZadrogaAct for 9/11 responders. Their sacrifice deserves our commitment to their health. -H,,False,Thu Dec 10 21:31:51 +0000 2015,816,675065415257743361
1794,Twitter Web Client,"""A feminist is by definition someone who believes in equal rights."" —Hillary http://t.co/GEjgbbBH5n http://t.co/RB7qrBQAXa",,False,Sat Sep 26 18:19:41 +0000 2015,1050,647837964832260096
352,Twitter Web Client,Want your own personalized H? Chip in $5 to become a Founding Donor—next 10 donors will win: http://t.co/O7mp44k1YF http://t.co/uxY0DAJWGH,,False,Tue May 12 18:28:37 +0000 2015,165,598193075085783040
4059,TweetDeck,Any of these examples proves that Donald Trump is unfit to be president. https://t.co/3mQgqZ7b8V,,False,Sat Sep 17 19:14:21 +0000 2016,2140,777224189107400704
1475,Twitter Web Client,"“If the kids in a rich suburb of Detroit had been drinking contaminated water, there would have been action.”
https://t.co/sT7BwCdthD",,False,Fri Feb 05 20:16:56 +0000 2016,912,695702667742478336
2917,TweetDeck,"""Tomorrow, we face the test of our time. What will we vote for?” —Hillary https://t.co/jfd3CXLD1s https://t.co/6qcgsS0qjp",HillaryClinton,False,Tue Nov 08 02:24:19 +0000 2016,1049,795814176392445953
2518,TweetDeck,"We believe that everyone has value.
We believe that everyone's created equal.
We believe that love trumps hate.
https://t.co/tTgeqxNqYm",HillaryClinton,False,Wed Sep 21 19:12:46 +0000 2016,1227,778673342404501504
18916,Media Studio,"Yesterday, Khizr Khan told the story of a 10-year-old boy who was bullied at school—until his class watched Mr. Kha… https://t.co/54oWoGm9B8",,False,Mon Nov 07 22:59:04 +0000 2016,6716,795762522464862208
8639,TweetDeck,"Trump lost last night's debate before he even took the stage, and it only got worse from there. https://t.co/GTZvkLzQRb",,False,Mon Oct 10 14:32:12 +0000 2016,2509,785488106141126656
17442,TweetDeck,"When Ruline was born, women couldn't vote. Yesterday, at 103, she voted for Hillary. Make sure you're registered:… https://t.co/g0kaoMPwNr",,False,Fri Sep 30 23:26:42 +0000 2016,5622,781998738290212864
1639,TweetDeck,"""Our campaign is about restoring people’s confidence in our ability to solve problems together"" —Hillary",,False,Wed Apr 27 01:18:31 +0000 2016,692,725131981646864388
3181,TweetDeck,"""I want...all of our children to grow up in a country where violence like the kind we saw last week doesn’t happen again” —Hillary",,False,Wed Jul 13 16:59:55 +0000 2016,901,753272757467635712
956,TweetDeck,"""We have systemic racism and bias that is implicit in our [criminal justice] system."" —Hillary at #DemForum",,False,Tue Jan 12 02:32:30 +0000 2016,494,686737485678915584
644,Twitter Web Client,"Towel, cape—make it what you want. http://t.co/xJ51bx886r http://t.co/PZlEhRYSPd",,False,Sun Jul 05 14:07:37 +0000 2015,232,617696336025096192
3928,TweetDeck,"We'll reward companies that share profits with employees and pay a good wage. If they can do it for executives, they can do it for workers.",,False,Mon Jun 27 15:08:05 +0000 2016,1294,747446409796915202
1241,TweetDeck,“As we look into the eyes of our children...the stakes in this election could not be more clear.” —@FLOTUS,HillaryClinton,False,Thu Oct 27 19:01:56 +0000 2016,525,791716578974961664
502,TweetDeck,I organize in rural Iowa. Knocking doors here means driving 20 minutes between each house—but it's not all bad. https://t.co/9NBq1m0F6Z,,False,Sat Oct 24 17:01:05 +0000 2015,132,657965044777402368
336,TweetDeck,"Hillary just joined @Quora! Check out her answers on health care, Planned Parenthood, and being a grandma: https://t.co/SpMBN6ZA1H",,False,Tue Dec 01 20:39:27 +0000 2015,200,671790735423840256
1207,Twitter Web Client,I will protect President Obama's executive actions to keep these families together and go even further to bring more families relief. -H,HillaryClinton,False,Mon Apr 18 20:03:10 +0000 2016,657,722153518082232320
12310,TweetDeck,The senseless murders of Imam Maulama Akonjee and Thara Uddin are heartbreaking. This kind of heinous act has no place in America. -H,,False,Mon Aug 15 01:26:05 +0000 2016,3717,764996549558534144
3424,TweetDeck,Our economy—and country—are better off thanks to President Obama and hardworking Americans. Anyone who says otherwise is wrong. #GOPdebate,,False,Fri Jan 15 02:06:24 +0000 2016,1452,687818083021512704
2294,TweetDeck,Joe is now leading a new Cancer Moonshot initiative to fund breakthroughs and save lives in honor of his son Beau. https://t.co/ofgoaD7t0V,,False,Mon Aug 15 17:10:46 +0000 2016,742,765234289789267968
2426,TweetDeck,"""Progress is on the ballot.
Civility is on the ballot.
Tolerance is on the ballot.”
—@POTUS

Go vote: https://t.co/tTgeqy51PU",HillaryClinton,False,Thu Oct 20 20:51:46 +0000 2016,829,789207504743903232
1796,Twitter Web Client,"At the #DemTownHall, a young voter asked Hillary about her record of fighting income inequality.
https://t.co/FcWx7cOs00",,False,Wed Jan 27 00:15:52 +0000 2016,1018,692138918347603968
1339,TweetDeck,"""I’m very proud that we have more than 750,000 donors, the vast majority giving small contributions."" Join them → https://t.co/0cERTyxRfj",,False,Fri Feb 12 03:02:36 +0000 2016,586,697979087206359040
3295,TweetDeck,"""She exposes [Trump] for what he is: temperamentally unfit and totally unqualified to be president."" —Hillary on @elizabethforma",,False,Mon Jun 27 14:55:38 +0000 2016,1027,747443276278566912
814,Twitter Web Client,La lucha por la cobertura médica a bajo costo lleva más de medio siglo y Hillary ha sido una líder por décadas. https://t.co/GVcn5EnO42,,False,Sun Apr 24 22:53:50 +0000 2016,423,724370797452767232
810,Twitter for iPhone,Heartbreaking news: a vital voice for justice is silenced. http://t.co/FtUdjTnSiR,,False,Fri Jun 27 04:17:23 +0000 2014,1367,482377124431421441
606,Twitter Web Client,Be part of this team. Sign up to join the official #Hillary2016 list: http://t.co/lrlurWKrU5 http://t.co/vJrzI2lhOC,,False,Mon Jun 08 01:22:38 +0000 2015,297,607719349827334144
5697,Twitter Web Client,"Trump's trickle-down economic plan: big giveaways for those at the top at the expense of everyone else.
https://t.co/rXg4m7ulg4",,False,Tue Aug 09 14:23:38 +0000 2016,2219,763017900449947649
32980,TweetDeck,President Obama’s successor cannot and will not be the man who led the racist birther movement. Period.,,False,Fri Sep 16 03:20:31 +0000 2016,13309,776621762545156096
2483,TweetDeck,"What kind of a person brags on 9/11 that, now that the Twin Towers had fallen, a building he owned was the tallest in Lower Manhattan?",HillaryClinton,False,Mon Oct 31 18:43:45 +0000 2016,1342,793161553143103488
855,TweetDeck,El mantra de Trump: Beneficiarse sin importar a los demás. https://t.co/eeg6hnAJzz,,False,Sun May 29 20:00:20 +0000 2016,478,737010709414940673
4673,TweetDeck,Rosa Parks opened up every seat on the bus—now it’s our job to create more good jobs so everyone can afford the fare.,,False,Thu Sep 08 23:09:18 +0000 2016,1295,774021824053116928
3663,TweetDeck,We lose people to gun violence every day. It’s time to come to grips with this.,,False,Thu Aug 27 21:51:17 +0000 2015,1848,637019577864585216
3898,TweetDeck,They're called babies. https://t.co/VyJJA26OVl,,False,Wed Aug 19 22:14:40 +0000 2015,2620,634126361368653824
7238,TweetDeck,"You don't make America great by getting rid of everything that made America great. Our values, diversity, openness—these are strengths.",,False,Sat Mar 12 17:46:39 +0000 2016,3443,708710814115569664
4087,TweetDeck,"Hillary's small business plan:
✓ cut paperwork
✓ improve funding access
✓ save businesses $
https://t.co/9qnsPZ5JXZ https://t.co/fi4rGU5oAZ",,False,Sun Aug 28 14:16:21 +0000 2016,1678,769901439841865728
2145,TweetDeck,“Donald Trump said profiting off working families getting kicked out of their homes &amp; losing their jobs would be a ‘good result.’” —Hillary,,False,Thu May 26 18:00:26 +0000 2016,1067,735893370539773952
1996,TweetDeck,Americans need a president who has what it takes to get the job done. https://t.co/L6b9pNodQ2,,False,Sun Jan 03 17:06:42 +0000 2016,713,683695996136755200
936,Twitter Web Client,Need another reason to be upset with Republican candidates? As you wish: https://t.co/yR7yK5ZzFv,,False,Thu Dec 17 02:18:46 +0000 2015,437,677311946094415872
8644,TweetDeck,"1 Until Jan. 20, 2017, it's @POTUS' job to nominate Supreme Court justices—it's right there in the Constitution. -H https://t.co/AWV47TRaTw",,False,Tue Feb 16 04:27:10 +0000 2016,4617,699449919980072960
2520,Twitter for iPhone,Making it harder to vote goes against everything we stand for as Americans. Why would you brag about it? https://t.co/6sTKwRA1PG,,False,Tue May 17 00:54:30 +0000 2016,1372,732373696787152896
5952,TweetDeck,"Well, ​*we’ve*​ got plenty to say about Mike Pence. Here you go: https://t.co/LGbVGvN7F7",,False,Sat Jul 16 15:44:07 +0000 2016,3866,754340847655813120
1278,Twitter Web Client,It's snowing in Iowa right now—and organizers and volunteers are still knocking on doors for Hillary. https://t.co/0uapkGzgst,,False,Sun Nov 22 01:36:28 +0000 2015,380,668241605720195072
4146,TweetDeck,"""I long for the day that Roe v. Wade is sent to the ash heap of history."" —Trump's VP pick, Mike Pence https://t.co/Vpmlob42qk",,False,Sat Jul 16 15:34:04 +0000 2016,3238,754338319522201600
724,TweetDeck,Black lives matter. Read more from Hillary's Facebook Q&amp;A: http://t.co/L6HriA7KTE http://t.co/42KBb8kMID,,False,Wed Jul 22 19:39:01 +0000 2015,465,623940328375107584
886,TweetDeck,Workers are our economy's greatest strength—not costs to be cut. They shouldn't sacrifice while executives skate by. https://t.co/MswllEbcNr,,False,Mon Mar 07 21:00:04 +0000 2016,445,706947546023854080
33346,TweetDeck,About to head out and accept your nomination for president. I’m so grateful to everyone who made this moment possible. -H,,False,Fri Jul 29 01:50:02 +0000 2016,7371,758841983330725888
5090,TweetDeck,Introducing #TrumpYourself: Discover what @realDonaldTrump thinks about people like you. https://t.co/cSY7ozT4tr https://t.co/KvVt2tGwFd,,False,Thu Jul 21 14:55:22 +0000 2016,2926,756140516698456065
5182,TweetDeck,Hillary heard you: College costs are too high in America. It's time to fix it. https://t.co/HFcBczvyPH,,False,Wed Jul 06 15:53:57 +0000 2016,1706,750719440786976768
902,TweetDeck,"When it comes to preventing gun violence, we cannot give up. http://t.co/6zFlkLenGI",HillaryClinton,False,Mon Oct 05 18:20:40 +0000 2015,468,651099701102645248
330,TweetDeck,".@MikeyLikesItNY helps people with criminal records find jobs, one scoop at a time. https://t.co/gHAs0Etddn",,False,Fri Nov 06 19:37:55 +0000 2015,161,662715556370505728
4599,TweetDeck,"""If Mr. Trump gets his way, it'll be like Christmas in the Kremlin. It will make America less safe and the world more dangerous."" —Hillary",,False,Wed Mar 23 18:57:38 +0000 2016,2513,712714943951474688
90147,TweetDeck,This is horrific. We cannot allow this man to become president. https://t.co/RwhW7yeFI2,,False,Fri Oct 07 20:55:13 +0000 2016,46804,784497331647422464
1867,TweetDeck,Carly Fiorina challenged Democrats to name an accomplishment of Hillary’s. Senator @BarbaraBoxer accepted: http://t.co/rvSs9FXtpB,,False,Mon Oct 19 16:23:17 +0000 2015,934,656143592239464448
1164,Twitter Web Client,"Hillary's mission as president: raise incomes for hardworking middle-class families.
https://t.co/vw0IIRfVFi",,False,Mon Oct 19 00:45:21 +0000 2015,530,655907552824193025
1755,TweetDeck,A preview of President @realDonaldTrump that proves we can’t let him anywhere near the Situation Room. https://t.co/iCrVAYDNB0,,False,Sun Jun 05 19:10:30 +0000 2016,879,739534883291332609
669,TweetDeck,"Hillary on @Pontifex's climate message: ""There’s no time to waste. We have to act now. Pope Francis is right."" http://t.co/ia2Ttt33Eo",,False,Fri Sep 25 17:52:52 +0000 2015,452,647468827375194112
8130,TweetDeck,"The terrorist in Orlando targeted LGBT Americans out of hatred and bigotry. 

An attack on any American is an attack on all Americans.",,False,Mon Jun 13 17:34:01 +0000 2016,2940,742409706359119872
10309,TweetDeck,"""I accept your nomination for president of the United States!” —Hillary https://t.co/3Ffpf7W4Vz",,False,Fri Jul 29 02:51:05 +0000 2016,4601,758857350899916800
4772,TweetDeck,"Don't forget, Florida: Your voter registration deadline is tomorrow, 10/18 at 5pm ET. Make sure you're registered a… https://t.co/e6KilfrTzn",,False,Mon Oct 17 20:31:34 +0000 2016,2623,788115255394177024
546,Twitter Web Client,"As usual, @madeleine is right: We need to strengthen America's leadership—not go backwards. #GrandmothersKnowBest -H https://t.co/eAvYCqt8k5",,False,Fri Oct 16 23:12:42 +0000 2015,273,655159460084715520
